거주동 코드,거주동 이름,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11470550,목5동,3,86,1681889.86,955892.99,0.5683445823259794,725996.8700000001,0.4316554176740206,3,955892.99,0.5683445823259794,406,0.024048789834242964,4.60784758689953,0.7671622804152705,100.26809883502153,0.10278636794920686,여의동 | 목5동 | 목1동 | 명동 | 종로1.2.3.4가동,888930.29,-792959.5700000001,0.5285306197160853,11560540,여의동,19495740.23,115694.73,0.06878852935114312,0.30782946022911206,0.25,442.0
11470560,신월1동,3,86,760471.95,535373.93,0.704002205472536,225098.0199999999,0.29599779452746405,3,535373.93,0.7040022054725359,364,0.017962106072161494,4.598264275431838,0.7797429707009786,99.31178804463701,0.06270106346460248,신월1동 | 화곡1동 | 가양1동 | 여의동 | 가산동,296904.91,-463567.04,0.3904219083951749,11560540,여의동,19495740.23,47682.4,0.06270106346460248,0.30782946022911206,0.25,442.0
11470570,신월2동,3,86,735639.8,474005.88,0.644345072139925,261633.92000000004,0.355654927860075,3,474005.88,0.644345072139925,347,0.014809238703467177,4.703861669387022,0.8041717371401894,110.37257293152753,0.05065015514386252,여의동 | 신정4동 | 신정3동 | 신월2동 | 목1동,249543.97,-486095.8300000001,0.3392203222283514,11560540,여의동,19495740.23,21697.97,0.029495372599470555,0.30782946022911206,0.25,442.0
11470580,신월3동,3,86,417798.55,294294.31,0.7043928467439631,123504.23999999999,0.29560715325603687,3,294294.31,0.7043928467439631,331,0.017360934773061817,4.569905244263479,0.7876270266489511,96.53496209802054,0.05362311573364723,가양1동 | 신월3동 | 여의동 | 발산1동 | 화곡1동,240533.26,-177265.28999999998,0.575715880296856,11560540,여의동,19495740.23,17043.79,0.04079427752920636,0.30782946022911206,0.25,442.0
11470590,신월4동,3,86,502765.23,347510.27,0.6911978976748253,155254.95999999996,0.30880210232517463,3,347510.27,0.6911978976748253,291,0.016584793415475634,4.557878280822304,0.8033877264136037,95.38089351946849,0.046303818583476826,여의동 | 신월7동 | 가산동 | 신정4동 | 화곡8동,133844.54,-368920.68999999994,0.2662167787537734,11560540,여의동,19495740.23,11828.67,0.023527223630798812,0.30782946022911206,0.25,442.0
11470600,신월5동,3,86,532799.09,360606.79,0.6768157017685597,172192.3,0.3231842982314403,3,360606.79,0.6768157017685597,318,0.01811454524679792,4.516907644077662,0.7839061723011336,91.5520482671392,0.05610394342077424,여의동 | 가양1동 | 발산1동 | 신월5동 | 화곡1동,194253.88999999998,-338545.19999999995,0.3645912570909233,11560540,여의동,19495740.23,19634.44,0.036851489367220956,0.30782946022911206,0.25,442.0
11470610,신월6동,3,86,320068.89,206355.08000000002,0.6447208286940977,113713.81,0.35527917130590225,3,206355.08000000002,0.6447208286940977,308,0.016597550616916326,4.608391507698757,0.8042428024363795,100.32265157431664,0.05791350105910012,여의동 | 신정3동 | 가산동 | 신정4동 | 가양1동,201238.28,-118830.61000000002,0.6287342703003719,11560540,여의동,19495740.23,4403.19,0.013757007124310017,0.30782946022911206,0.25,442.0
11470611,신월7동,3,86,731790.5599999999,510987.49,0.6982701307324872,220803.06999999995,0.3017298692675128,3,510987.49,0.6982701307324871,353,0.01670307600336924,4.658383700907507,0.7940695586677553,105.46548056167703,0.06152791858916574,신월7동 | 신정3동 | 가산동 | 여의동 | 영등포동,292848.06,-438942.49999999994,0.40018015537123086,11560540,여의동,19495740.23,45025.55,0.06152791858916574,0.30782946022911206,0.25,442.0
11470620,신정1동,3,86,721360.97,467907.08,0.6486448525209231,253453.88999999996,0.3513551474790769,3,467907.08,0.6486448525209231,343,0.018466652597798585,4.612256576381326,0.790077003062115,100.71115582723193,0.068006424023745,여의동 | 신정1동 | 신정3동 | 가산동 | 신정7동,433662.77999999997,-287698.19,0.6011730576440807,11560540,여의동,19495740.23,30889.95,0.04282176508662508,0.30782946022911206,0.25,442.0
11470630,신정2동,3,86,789161.56,453182.27,0.5742579124102294,335979.29000000004,0.4257420875897706,3,453182.27,0.5742579124102294,362,0.01957639955306565,4.608026080215425,0.7821290482826756,100.2859976178201,0.0718234172480474,여의동 | 목1동 | 신정2동 | 종로1.2.3.4가동 | 명동,433372.43,-355789.13000000006,0.5491555239968859,11560540,여의동,19495740.23,37516.85,0.047540138675786485,0.30782946022911206,0.25,442.0
11470640,신정3동,3,86,2174430.57,1490931.19,0.6856651164539137,683499.3799999999,0.31433488354608624,3,1490931.19,0.6856651164539137,395,0.018181831668908337,4.66348004115548,0.7799914941563704,106.00434047546595,0.0641620118503025,신정3동 | 여의동 | 가산동 | 신정4동 | 신정1동,681370.98,-1493059.5899999999,0.31335605256874216,11560540,여의동,19495740.23,139515.84,0.0641620118503025,0.30782946022911206,0.25,442.0
11470650,신정4동,3,86,1697681.63,1065869.17,0.6278380770368588,631812.46,0.3721619229631412,3,1065869.17,0.6278380770368588,406,0.019119467856003453,4.676956004970487,0.7786681669714881,107.44251979359936,0.07008295189010204,여의동 | 신정4동 | 목1동 | 영등포동 | 종로1.2.3.4가동,1049888.16,-647793.47,0.6184246453794755,11560540,여의동,19495740.23,112448.48,0.06623649453048508,0.30782946022911206,0.25,442.0
11470670,신정6동,3,86,796712.65,458738.77999999997,0.5757895020243496,337973.87000000005,0.42421049797565036,3,458738.77999999997,0.5757895020243498,356,0.01902740659727075,4.648200732427162,0.7911924319409025,104.39697839229572,0.08347598095750079,여의동 | 신정7동 | 신정4동 | 가산동 | 종로1.2.3.4가동,254845.63,-541867.02,0.3198714492609098,11560540,여의동,19495740.23,13668.86,0.01715657458181441,0.30782946022911206,0.25,442.0
11470680,신정7동,3,86,1256574.35,748339.28,0.5955391975015246,508235.07000000007,0.4044608024984753,3,748339.28,0.5955391975015246,386,0.017438158297293706,4.712220412543457,0.7911936005342737,111.2990154737103,0.0660300920514572,여의동 | 신정7동 | 가산동 | 명동 | 신정1동,484842.48,-771731.8700000001,0.38584464182322353,11560540,여의동,19495740.23,73655.43,0.05861605403611811,0.30782946022911206,0.25,442.0
11500510,염창동,3,86,2244300.98,1274636.81,0.5679437924587103,969664.1699999999,0.4320562075412897,3,1274636.81,0.5679437924587103,401,0.02873564565582976,4.5159938451514225,0.7534239083651757,91.46842631638096,0.12208708744582021,여의동 | 염창동 | 가양1동 | 역삼1동 | 명동,1093618.73,-1150682.25,0.4872870170916202,11560540,여의동,19495740.23,163177.74,0.07270760092079985,0.30782946022911206,0.25,442.0
11500520,등촌1동,3,86,1693099.96,1006607.74,0.5945353279672867,686492.22,0.4054646720327133,3,1006607.74,0.5945353279672867,387,0.03252494244424728,4.372309877106678,0.7338029936371345,79.22642380723396,0.1336014383935134,여의동 | 가양1동 | 등촌1동 | 염창동 | 역삼1동,1022664.06,-670435.8999999999,0.6040187136972114,11560540,여의동,19495740.23,73067.38,0.043155975267993044,0.30782946022911206,0.25,442.0
11500530,등촌2동,3,86,1017694.5,613418.97,0.6027535473563038,404275.53,0.3972464526436961,3,613418.97,0.6027535473563038,367,0.020825952558567944,4.585157450407376,0.7764397116356019,98.01861899869256,0.0894502918115407,여의동 | 가양1동 | 등촌2동 | 등촌1동 | 염창동,299739.5,-717955.0,0.29452797475077247,11560540,여의동,19495740.23,42837.13,0.04209232731433647,0.30782946022911206,0.25,442.0
11500535,등촌3동,3,86,1493081.64,984035.24,0.6590632512231549,509046.3999999999,0.34093674877684516,3,984035.24,0.6590632512231549,406,0.028591066834246483,4.385964207238192,0.7302208329569845,80.31562679905484,0.09367552734758697,가양1동 | 등촌3동 | 여의동 | 발산1동 | 공항동,1488852.16,-4229.479999999981,0.9971672814890417,11560540,여의동,19495740.23,116461.26,0.07800059747570133,0.30782946022911206,0.25,442.0
11500540,화곡1동,3,86,2633063.6,1650283.3699999999,0.6267540860008091,982780.2300000002,0.373245913999191,3,1650283.3699999999,0.6267540860008091,414,0.017890033376197354,4.681918684535688,0.7769702653315956,107.97704783968078,0.0638959081732777,여의동 | 화곡1동 | 가양1동 | 화곡8동 | 가산동,1261101.4,-1371962.2000000002,0.478948324681561,11560540,여의동,19495740.23,128825.67,0.04892615203066116,0.30782946022911206,0.25,442.0
11500550,화곡2동,3,86,765720.89,495258.67,0.6467874606372565,270462.22000000003,0.35321253936274355,3,495258.67,0.6467874606372566,368,0.015024304044499458,4.7079642241094195,0.796868336714403,110.82631256125548,0.04726203826044239,여의동 | 화곡8동 | 가양1동 | 가산동 | 영등포동,206095.5,-559625.39,0.2691522494573708,11560540,여의동,19495740.23,15967.21,0.02085251977388262,0.30782946022911206,0.25,442.0
11500560,화곡3동,3,86,1021390.76,653102.43,0.6394246507575613,368288.32999999996,0.3605753492424388,3,653102.43,0.6394246507575612,376,0.018620717325668626,4.610748248319025,0.7775830899614573,100.55936486876978,0.060749384496096286,가양1동 | 여의동 | 화곡3동 | 발산1동 | 등촌3동,503578.33,-517812.43,0.4930320007985974,11560540,여의동,19495740.23,42135.98,0.041253535522487006,0.30782946022911206,0.25,442.0
11500570,화곡4동,3,86,845205.83,558842.28,0.661190753972911,286363.54999999993,0.338809246027089,3,558842.28,0.661190753972911,372,0.015252268816336068,4.6835523826283145,0.7912884565833231,108.15359390900592,0.043417163840433995,여의동 | 화곡4동 | 가양1동 | 영등포동 | 화곡2동,217376.5,-627829.33,0.2571876485991584,11560540,여의동,19495740.23,32632.1,0.03860846534861218,0.30782946022911206,0.25,442.0
11500590,화곡본동,3,86,1676152.03,1081265.56,0.6450879995652901,594886.47,0.35491200043470994,3,1081265.56,0.64508799956529,401,0.018675220168388785,4.593876715525173,0.7664174638490234,98.87700613847014,0.06063937410259856,여의동 | 가양1동 | 화곡본동 | 화곡6동 | 발산1동,365255.9,-1310896.13,0.21791334763350792,11560540,여의동,19495740.23,64666.54,0.038580354790370655,0.30782946022911206,0.25,442.0
11500591,화곡6동,3,86,1321256.6199999999,839899.2799999999,0.6356821735356755,481357.33999999997,0.36431782646432453,3,839899.2799999999,0.6356821735356755,393,0.02205353407788106,4.490150449394286,0.7516393626728382,89.13485515489245,0.06719052805956802,화곡6동 | 가양1동 | 여의동 | 등촌3동 | 발산1동,694301.6799999999,-626954.94,0.5254858666289974,11560540,여의동,19495740.23,88775.93,0.06719052805956802,0.30782946022911206,0.25,442.0
11500593,화곡8동,3,86,1444821.3800000001,910764.14,0.6303645229834569,534057.2400000001,0.3696354770165431,3,910764.14,0.6303645229834569,416,0.016200457519474364,4.715633461422097,0.7819399053197821,111.67953344750389,0.058935209001406114,여의동 | 가양1동 | 화곡8동 | 가산동 | 영등포동,1891633.06,446811.67999999993,1.309250462503538,11560540,여의동,19495740.23,57962.57,0.040117464208620716,0.30782946022911206,0.25,442.0
11500603,가양1동,3,86,2098444.83,1405039.18,0.6695621252048832,693405.6500000001,0.33043787479511677,3,1405039.18,0.6695621252048832,410,0.04558029995203641,4.1155644009697046,0.6840852543779052,61.286794829613186,0.15726651245818074,가양1동 | 여의동 | 발산1동 | 등촌3동 | 공항동,4438454.05,2340009.2199999997,2.115115911815513,11560540,여의동,19495740.23,330015.1,0.15726651245818074,0.30782946022911206,0.25,442.0
11500604,가양2동,3,86,625439.41,387301.52,0.6192470666343204,238137.89,0.38075293336567967,3,387301.52,0.6192470666343204,347,0.02519645240350275,4.4406598046014345,0.7591747717318199,84.83089502754095,0.08233561745013797,가양1동 | 여의동 | 가양2동 | 등촌3동 | 가산동,369380.43,-256058.98000000004,0.5905934677189594,11560540,여의동,19495740.23,36021.08,0.057593236729358004,0.30782946022911206,0.25,442.0
11500605,가양3동,3,86,677750.15,393692.71,0.5808817747956234,284057.44,0.4191182252043766,3,393692.71,0.5808817747956234,327,0.024220075519525798,4.473574252059278,0.7726433550519607,87.66951662917408,0.09828974585988656,여의동 | 가양1동 | 가양3동 | 등촌3동 | 등촌1동,459747.52,-218002.63,0.6783436639593514,11560540,여의동,19495740.23,26906.42,0.039699614968731464,0.30782946022911206,0.25,442.0
11500611,발산1동,3,86,1662827.02,1166658.66,0.7016115602932649,496168.3600000001,0.2983884397067352,3,1166658.66,0.7016115602932649,409,0.028987608425084355,4.381842935620676,0.7286415837666735,79.98530542547458,0.09071796295443887,가양1동 | 발산1동 | 여의동 | 등촌3동 | 공항동,1794561.4,131734.3799999999,1.0792231413223006,11560540,여의동,19495740.23,150294.98,0.09038521637686643,0.30782946022911206,0.25,442.0
11500615,우장산동,3,86,1615609.38,1042897.59,0.6455134532581137,572711.7899999999,0.3544865467418863,3,1042897.59,0.6455134532581137,387,0.022551798742130053,4.484086339763545,0.752562392037793,88.59596721049499,0.06970155743958358,가양1동 | 여의동 | 발산1동 | 우장산동 | 등촌3동,536808.62,-1078800.7599999998,0.3322638669007975,11560540,여의동,19495740.23,74870.66,0.046342055775883156,0.30782946022911206,0.25,442.0
11500620,공항동,3,86,1344685.18,941033.4,0.6998168894818935,403651.7799999999,0.3001831105181065,3,941033.4,0.6998168894818935,392,0.036772898059011856,4.198708398994878,0.7031526185999935,66.60025450895868,0.10804972209182821,공항동 | 가양1동 | 발산1동 | 여의동 | 방화2동,1536268.93,191583.75,1.1424747984505934,11560540,여의동,19495740.23,145292.86,0.10804972209182821,0.30782946022911206,0.25,442.0
11500630,방화1동,3,86,1722683.19,1142773.94,0.6633686023255384,579909.25,0.33663139767446154,3,1142773.94,0.6633686023255384,385,0.03098485473182006,4.318097262778028,0.7253352534588816,75.04570011080958,0.10845357468194718,가양1동 | 방화1동 | 여의동 | 공항동 | 발산1동,792449.51,-930233.6799999999,0.4600088481736448,11560540,여의동,19495740.23,128462.73,0.07457130292192611,0.30782946022911206,0.25,442.0
11500640,방화2동,3,86,1068831.59,744837.44,0.6968707202974791,323994.15000000014,0.30312927970252085,3,744837.44,0.6968707202974793,397,0.03205698618752555,4.247790088397369,0.7098655281652758,69.95065664372925,0.10098949264776126,가양1동 | 방화2동 | 방화1동 | 공항동 | 여의동,965854.78,-102976.81000000006,0.9036547843800162,11560540,여의동,19495740.23,79806.17,0.07466673959365291,0.30782946022911206,0.25,442.0
11500641,방화3동,3,86,884085.48,599184.86,0.6777453917691307,284900.62,0.32225460823086927,3,599184.86,0.6777453917691307,349,0.029901959793729258,4.2676511055327735,0.7288810730658738,71.35383599398205,0.08939660450027978,가양1동 | 여의동 | 방화3동 | 방화1동 | 공항동,349377.48000000004,-534708.0,0.3951851805099209,11560540,여의동,19495740.23,55764.19,0.06307556368870576,0.30782946022911206,0.25,442.0
11530510,신도림동,3,86,1896744.98,1042856.92,0.5498139871180785,853888.0599999999,0.4501860128819215,3,1042856.92,0.5498139871180785,392,0.02482563092775199,4.4944876323759955,0.7526864091650203,89.52228890995232,0.07930552688216419,신도림동 | 여의동 | 가산동 | 구로2동 | 구로3동,1317423.37,-579321.6099999999,0.6945706375350471,11560540,여의동,19495740.23,150422.36,0.07930552688216419,0.30782946022911206,0.25,442.0
11530520,구로1동,3,86,1015015.05,598159.25,0.5893107200725742,416855.80000000005,0.4106892799274257,3,598159.25,0.5893107200725742,362,0.0260249747519187,4.488117638755612,0.7617767599996982,88.95384491516009,0.1005196228371195,가산동 | 구로2동 | 구로1동 | 여의동 | 구로3동,337392.56,-677622.49,0.33240153434178143,11560540,여의동,19495740.23,49965.33,0.04922619620270655,0.30782946022911206,0.25,442.0
11530530,구로2동,3,86,1127185.02,702692.22,0.6234045054999044,424492.80000000005,0.3765954945000955,3,702692.22,0.6234045054999044,389,0.031926046975814845,4.381349774648177,0.734684578203291,79.94586951938948,0.11125549734505875,구로2동 | 가산동 | 구로5동 | 구로3동 | 여의동,1749217.01,622031.99,1.551845508024938,11560540,여의동,19495740.23,125405.53,0.11125549734505875,0.30782946022911206,0.25,442.0
11530540,구로3동,3,86,1456032.64,874958.2,0.6009193585110839,581074.44,0.3990806414889161,3,874958.2,0.6009193585110839,398,0.07505873778205588,4.034231340744971,0.673893541146546,56.499474698922505,0.24965730163851274,구로3동 | 가산동 | 역삼1동 | 여의동 | 구로4동,5872640.03,4416607.390000001,4.033316196812732,11560540,여의동,19495740.23,363509.18,0.24965730163851274,0.30782946022911206,0.25,442.0
11530550,구로4동,3,86,800980.67,469435.2,0.5860755665926369,331545.47000000003,0.413924433407363,3,469435.2,0.5860755665926369,361,0.029970380866641205,4.403331693820335,0.7477369585473465,81.72269058302304,0.09834369660880829,구로3동 | 가산동 | 구로4동 | 구로2동 | 구로5동,452880.05,-348100.62000000005,0.5654069654390036,11560540,여의동,19495740.23,45126.81,0.056339449490085694,0.30782946022911206,0.25,442.0
11530560,구로5동,3,86,1776308.14,954695.9,0.5374607470976291,821612.2399999999,0.4625392529023708,3,954695.9,0.5374607470976291,405,0.026004288212954463,4.482957037491549,0.7466757764402832,88.49597205643906,0.09284822057956678,구로5동 | 가산동 | 구로2동 | 여의동 | 구로3동,1849141.15,72833.01000000001,1.0410024636829058,11560540,여의동,19495740.23,164927.05,0.09284822057956678,0.30782946022911206,0.25,442.0
11530595,가리봉동,3,86,482427.95,316694.95999999996,0.656460638319152,165732.99000000005,0.343539361680848,3,316694.95999999996,0.6564606383191521,338,0.07457199897306256,3.8679271711607672,0.6642446651779179,47.84311264429541,0.19938179369582545,가산동 | 구로3동 | 여의동 | 역삼1동 | 구로2동,374894.57,-107533.38,0.7770996062728124,11560540,여의동,19495740.23,8939.38,0.018529979450817472,0.30782946022911206,0.25,442.0
11530720,고척1동,3,86,1355160.28,857802.72,0.63298986301458,497357.56000000006,0.36701013698541995,3,857802.72,0.63298986301458,394,0.023324137554239795,4.5382462448300425,0.759367432352323,93.52663339058846,0.08182425476638085,고척1동 | 여의동 | 가산동 | 구로2동 | 구로3동,667716.34,-687443.9400000001,0.4927213037855566,11560540,여의동,19495740.23,110884.98,0.08182425476638085,0.30782946022911206,0.25,442.0
11530730,고척2동,3,86,795193.83,529134.05,0.6654151856283896,266059.7799999999,0.3345848143716104,3,529134.05,0.6654151856283895,348,0.018902434530361223,4.608889875142085,0.7875479173987324,100.37266157833342,0.06294588578485324,가산동 | 고척1동 | 여의동 | 고척2동 | 개봉1동,224931.89,-570261.94,0.2828642294671728,11560540,여의동,19495740.23,30814.07,0.03875038869454005,0.30782946022911206,0.25,442.0
11530740,개봉1동,3,86,1603272.08,1011658.25,0.6309959879049349,591613.8300000001,0.369004012095065,3,1011658.25,0.6309959879049349,397,0.01911463465227351,4.647078993087772,0.776592325704729,104.27993785148176,0.06740320707137867,가산동 | 개봉1동 | 여의동 | 고척1동 | 구로2동,461151.79,-1142120.29,0.2876316476489754,11560540,여의동,19495740.23,83268.33,0.05193649352391891,0.30782946022911206,0.25,442.0
11530750,개봉2동,3,86,1236678.94,730651.4,0.5908173709176289,506027.5399999999,0.4091826290823712,3,730651.4,0.5908173709176289,386,0.01976837145998186,4.629969480565044,0.7773834632057919,102.5109354869239,0.07329035618573726,가산동 | 여의동 | 개봉2동 | 구로3동 | 고척1동,234244.69999999998,-1002434.24,0.18941431961314065,11560540,여의동,19495740.23,48187.18,0.038964987953947046,0.30782946022911206,0.25,442.0
11530760,개봉3동,3,86,809281.09,488693.69,0.6038614963806952,320587.39999999997,0.39613850361930486,3,488693.69,0.6038614963806952,367,0.022426033560921137,4.544715925603075,0.7695914395322382,94.13368244176483,0.09021781294803269,가산동 | 개봉3동 | 여의동 | 구로3동 | 개봉2동,266986.82,-542294.27,0.32990616400044637,11560540,여의동,19495740.23,40984.55,0.050643157867435167,0.30782946022911206,0.25,442.0
11530770,오류1동,3,86,1114482.25,636102.86,0.570760871247613,478379.39,0.42923912875238707,3,636102.86,0.570760871247613,375,0.021233294733792193,4.542200868717977,0.7663670592167187,93.89722834800935,0.0774394657250037,가산동 | 여의동 | 오류1동 | 구로3동 | 종로1.2.3.4가동,295573.35,-818908.9,0.26521135711223753,11560540,여의동,19495740.23,49226.62,0.044169945281766494,0.30782946022911206,0.25,442.0
11530780,오류2동,3,86,1637289.03,982590.3,0.6001324640891291,654698.73,0.3998675359108709,3,982590.3,0.6001324640891291,409,0.024243375268277096,4.58960066672552,0.763188901974135,98.45510591089527,0.0860672046400995,오류2동 | 가산동 | 여의동 | 구로3동 | 구로5동,585726.52,-1051562.51,0.3577416749686523,11560540,여의동,19495740.23,140916.89,0.0860672046400995,0.30782946022911206,0.25,442.0
11530790,수궁동,3,86,971852.41,584442.74,0.6013698520333967,387409.67000000004,0.3986301479666033,3,584442.74,0.6013698520333968,385,0.02123915239653593,4.643901453291252,0.780062428583196,103.94911008653186,0.07551618871840837,가산동 | 수궁동 | 오류2동 | 구로3동 | 여의동,327075.94,-644776.47,0.33654898278227247,11560540,여의동,19495740.23,68826.07,0.0708194673304355,0.30782946022911206,0.25,442.0
11530800,항동,3,86,475299.37,281521.32,0.592303162531017,193778.05,0.40769683746898294,3,281521.32,0.592303162531017,301,0.02031987968059478,4.560713360608756,0.7991283064529044,95.65168964563007,0.06539975005647493,가산동 | 항동 | 여의동 | 오류2동 | 구로3동,122392.55,-352906.82,0.25750623233521225,11560540,여의동,19495740.23,27677.4,0.058231509963920215,0.30782946022911206,0.25,442.0
11545510,가산동,3,86,2053987.39,1418808.1,0.6907579408265014,635179.2899999998,0.30924205917349856,3,1418808.1,0.6907579408265013,405,0.14401062582565244,3.488848724065918,0.5810983259795564,32.748223753168,0.36411193352068244,가산동 | 구로3동 | 독산1동 | 여의동 | 조원동,9608644.51,7554657.12,4.6780445472939345,11560540,여의동,19495740.23,747881.32,0.36411193352068244,0.30782946022911206,0.25,442.0
11545610,독산1동,3,86,2718760.88,1744024.02,0.6414775322204872,974736.8599999999,0.3585224677795128,3,1744024.02,0.6414775322204872,406,0.07058393976813845,3.98645833742887,0.6637069502075703,53.86378380035069,0.23199678009196603,가산동 | 독산1동 | 구로3동 | 여의동 | 시흥1동,1507538.37,-1211222.5099999998,0.5544946527257668,11560540,여의동,19495740.23,200027.72,0.07357311982508738,0.30782946022911206,0.25,442.0
11545620,독산2동,3,86,649042.61,425753.32,0.6559712928554876,223289.28999999998,0.3440287071445124,3,425753.32,0.6559712928554876,340,0.039047966097498756,4.179932625447801,0.7170992662582979,65.3614493672758,0.1337159050312583,가산동 | 독산1동 | 시흥1동 | 구로3동 | 독산4동,164267.12,-484775.49,0.25309142646274024,11560540,여의동,19495740.23,17489.75,0.0269469981331426,0.30782946022911206,0.25,442.0
11545630,독산3동,3,86,900370.77,501594.47,0.5570976832133278,398776.30000000005,0.44290231678667225,3,501594.47,0.5570976832133278,354,0.028660732061728953,4.443625294727918,0.7570966949694401,85.08283358518672,0.10079470927293653,가산동 | 구로3동 | 독산1동 | 여의동 | 독산3동,297655.22,-602715.55,0.3305918294082336,11560540,여의동,19495740.23,31755.9,0.03526980335001324,0.30782946022911206,0.25,442.0
11545640,독산4동,3,86,682982.25,463442.62,0.678557341717153,219539.63,0.321442658282847,3,463442.62,0.678557341717153,348,0.04304868767068437,4.149627908730371,0.7090711442523917,63.41040145114947,0.13511124191002036,가산동 | 독산1동 | 구로3동 | 독산4동 | 여의동,345523.79,-337458.46,0.5059044945897203,11560540,여의동,19495740.23,46599.05,0.06822878632643821,0.30782946022911206,0.25,442.0
11545670,시흥1동,3,86,1369167.77,893053.38,0.6522600075518867,476114.39,0.3477399924481132,3,893053.38,0.6522600075518867,387,0.04448911977783015,4.154991146080504,0.6973304791350388,63.75140009554991,0.14388215550823255,가산동 | 시흥1동 | 독산1동 | 구로3동 | 여의동,1002608.75,-366559.02,0.7322760380197965,11560540,여의동,19495740.23,148853.12,0.1087179549953911,0.30782946022911206,0.25,442.0
11545680,시흥2동,3,86,823535.3,488311.47000000003,0.5929454025832287,335223.83,0.4070545974167713,3,488311.47000000003,0.5929454025832287,322,0.02721301885198964,4.37116385789637,0.7569702726559122,79.13568081012731,0.08154511409529136,가산동 | 시흥2동 | 시흥1동 | 시흥5동 | 독산1동,190229.57,-633305.73,0.23099139769722074,11560540,여의동,19495740.23,60318.53,0.07324340559536427,0.30782946022911206,0.25,442.0
11545690,시흥3동,3,86,370628.14,248166.4,0.6695832647785459,122461.74000000002,0.3304167352214541,3,248166.4,0.6695832647785459,327,0.03754298637616397,4.176098313542685,0.7212654647493935,65.11131304063629,0.09804517271678292,가산동 | 시흥3동 | 시흥1동 | 독산1동 | 구로3동,362106.06,-8522.080000000016,0.9770063870487545,11560540,여의동,19495740.23,34568.03,0.09326876798939228,0.30782946022911206,0.25,442.0
11545700,시흥4동,3,86,773117.33,516923.45,0.6686222516833248,256193.87999999995,0.33137774831667527,3,516923.45,0.6686222516833248,352,0.033283079396809835,4.286830256688459,0.7310879774513099,72.7355496941509,0.1086910831503415,가산동 | 독산1동 | 시흥1동 | 시흥4동 | 구로3동,174663.56,-598453.77,0.22592115481359085,11560540,여의동,19495740.23,42485.38,0.054953340652705324,0.30782946022911206,0.25,442.0
11545710,시흥5동,3,86,664000.23,440620.77,0.6635852671316094,223379.45999999996,0.3364147328683907,3,440620.77,0.6635852671316094,325,0.03533491851380489,4.240032709966863,0.7330845204175015,69.41012220442047,0.10888051951427788,가산동 | 시흥1동 | 시흥5동 | 독산1동 | 구로3동,255335.69,-408664.54,0.3845415686075892,11560540,여의동,19495740.23,48025.52,0.07232756530822286,0.30782946022911206,0.25,442.0
11560515,영등포본동,3,86,1034805.21,573771.7999999999,0.5544732423602698,461033.41000000003,0.44552675763973015,3,573771.7999999999,0.55447324236027,390,0.03218879883302272,4.436310035914639,0.7435804431062727,84.462701615298,0.13837064078948733,여의동 | 영등포동 | 영등포본동 | 가산동 | 종로1.2.3.4가동,437616.68,-597188.53,0.42289763887060444,11560540,여의동,19495740.23,38224.42,0.03693875874474965,0.30782946022911206,0.25,442.0
11560535,영등포동,3,86,2496372.3200000003,1380798.99,0.5531222161604483,1115573.3300000003,0.4468777838395517,3,1380798.99,0.5531222161604484,415,0.07091259281875578,3.969501458456858,0.6584801025923647,52.95812243329949,0.23792870768571892,여의동 | 영등포동 | 명동 | 종로1.2.3.4가동 | 당산1동,4087261.16,1590888.8399999999,1.637280275564023,11560540,여의동,19495740.23,178639.44,0.07155961415242738,0.30782946022911206,0.25,442.0
11560540,여의동,3,86,2151839.53,1288811.92,0.5989349586862548,863027.6099999999,0.40106504131374515,3,1288811.92,0.5989349586862548,425,0.20776830775659577,3.4172871946079466,0.5646458766924067,30.48659853044968,0.45185643094864053,여의동 | 종로1.2.3.4가동 | 역삼1동 | 명동 | 영등포동,19495740.23,17343900.7,9.060034430169615,11560540,여의동,19495740.23,972322.53,0.45185643094864053,0.30782946022911206,0.25,442.0
11560550,당산1동,3,86,1355844.44,702488.72,0.5181189665091668,653355.72,0.4818810334908332,3,702488.72,0.5181189665091668,398,0.03219279198940399,4.353124675230754,0.7271627119683092,77.72093658771941,0.1224146333483508,여의동 | 당산1동 | 영등포동 | 문래동 | 종로1.2.3.4가동,2226850.7,871006.2600000002,1.6424086969741163,11560540,여의동,19495740.23,86240.79,0.06360669960043498,0.30782946022911206,0.25,442.0
11560560,당산2동,3,86,2347816.77,1177421.0,0.5014961197333981,1170395.77,0.4985038802666019,3,1177421.0,0.5014961197333981,414,0.03938333103755907,4.287959460409478,0.7115922390300716,72.81772933756322,0.15688646776298476,여의동 | 당산2동 | 영등포동 | 명동 | 역삼1동,1950355.85,-397460.9199999999,0.8307104178321377,11560540,여의동,19495740.23,147030.18,0.06262421406931172,0.30782946022911206,0.25,442.0
